case_type,y_true,y_pred,score,subject,body_preview,triage_relevance,message_type,requires_context,notes
FN,1,0,0.1200735359918499,FW: Hot off the wire...,"FYI,   Kevin Hyatt left me a voicemail last night when he found out about t= his open season for a new storage facility.  Let's discuss after everyone h= as a chance to review.=20  Thanks, Kim.   -----Original Message----- From: =09Scott, Donna =20 Sent:=09Thursday, January 10, 2002 8:33 AM To:=09Watson, Kimberly Subject:=09FW: Hot off the wire...  Thought you might find this interesting. Donna   -----Original Message----- From: =09""Greg Lander"" <glander@mail.skippingstone.com>@ENRON =20 Sent:=0",,,,
FN,1,0,0.0173180982135495,TRs State NewsWire - 05/23/01,"I have amended the message below to include the user name/password for  Bandwidth Market Report.  The new line of info is in red type.  Thanks.  Margo Reyna Regulatory Analyst Enron Corp., Government Affairs Phone:  713-853-9191  ----- Forwarded by Margo Reyna/NA/Enron on 05/24/2001 08:24 AM -----  	Margo Reyna 	05/23/2001 04:14 PM 		  		 To: Richard Shapiro/NA/Enron@Enron 		 cc: Ginger Dernehl/NA/Enron@Enron 		 Subject: TRs State NewsWire - 05/23/01  Rick,  This is what the TR State NewsWire lo",,,,
FN,1,0,0.0064670686103597,Fwd: Truly Irish........,"  Return-path: <Comein63@aol.com> From: Comein63@aol.com Full-name: Comein63 Message-ID: <d3.16f02b82.286f3db0@aol.com> Date: Sat, 30 Jun 2001 10:35:28 EDT Subject: Fwd: Truly Irish........ To: GLAVINELUV@aol.com, KTracey111@aol.com, NAN1892465@aol.com,	BongoRose@aol.com, TerriLee1103@aol.com, WDTHOMPS@aol.com MIME-Version: 1.0 Content-Type: multipart/mixed; boundary=""part2_30.170d7491.286f3db0_boundary"" X-Mailer: AOL 6.0 for Windows US sub 10520    Return-path: <Jfhall205736@aol.com> From: Jfha",,,,
FN,1,0,0.081572089021772,FW: First Thursday's Christmas Party,"   -----Original Message----- From: 	""Charles E. Ruehl"" <seareel@stpaulshouston.org>@ENRON   Sent:	Monday, December 03, 2001 2:46 PM To:	Carson, Mike Subject:	Fw: First Thursday's Christmas Party  Mike, here is the copy of the invitation. Sure hope you can come. Meredith Rall is having a tough time with their first pregnancy. If Heather would, Meredith could use a call, especially from someone who has been there. Charles Charles E. Ruehl St. Paul's United Methodist Church Minister of Finance and",,,,
FN,1,0,0.0094051007271474,Fwd: Al Gore... By the Numbers,"---------------------- Forwarded by Eric Bass/HOU/ECT on 10/23/2000 08:23 A= M=20 ---------------------------   kb <daphneco64@yahoo.com> on 10/22/2000 08:39:34 AM To: Jason.Bass2@COMPAQ.com, Eric.Bass@Enron.com cc: =20 Subject: Fwd: Al Gore... By the Numbers    --- RNC_eLeader@mail.echampions2000.com wrote: > From: RNC_eLeader@mail.echampions2000.com > To: daphneco64@yahoo.com > Subject: Al Gore... By the Numbers > Date: Sun, 22 Oct 2000 02:37:19 -0700 (PDT) > > Dear Kathy Bass, > > > While Al ",,,,
FN,1,0,0.0001131152396621,Sitara Reports New URL,"   -----Original Message----- From: 	Lattupally, Krishna   Sent:	Wednesday, February 06, 2002 9:47 AM To:	Elledge, Susan; Theriot, Kim S.; Anderson, Bridgette; Campos, Sylvia A. Cc:	Krishnaswamy, Jayant; Severson, Russ Subject:	RE: Sitara access and Sitara Reports  all, Please use new URL for NETCO Sitara Reporting Production system.  http://sitrpt.netco.enron.com  Russ -- Can you please let all the NETCO users know the new URL.  Thanks Krishna       -----Original Message----- From: 	Krishnaswam",,,,
FN,1,0,0.0144575767694637,Year End 2000 Performance Evaluation Due,"----- Forwarded by Richard B Sanders/HOU/ECT on 03/06/2001 03:35 PM -----  	""perfmgmt@enron.com""<perfmgmt 	01/17/2001 02:07 PM 		  		 To: richard.b.sanders@enron.com 		 cc:  		 Subject: Year End 2000 Performance Evaluation Due    Feb 02, 2001  YEAR END 2000 PERFORMANCE EVALUATION FORMS ARE DUE IN HUMAN RESOURCES BY THE  ABOVE DATE.  FOR EEL, THE DEADLINE IS JANUARY 31, 2001.  If you have not already done so, please begin the process of giving feedback  to your employees.  The evaluation forms us",,,,
FN,1,0,0.0005911364401215,EnTouch Newsletter,"    BUSINESS HIGHLIGHTS  West Power On August 31, 2001, West Power Origination closed the sale of 100% of the membership interests in Southwest Power to Black Hills Energy Corp.  The sale to Black Hills concluded a two year strategy associated with the acquisition and expansion of the 50MW Las Vegas Cogeneration facility.   The 230MW Las Vegas II expansion project initiated in January 2000 consists of two, 2x1 systems utilizing LM 6000 PC technology in combined cycle. In May of this year, West P",,,,
FN,1,0,4.6575494617411855e-05,Important News from Chapters.ca,"    [IMAGE] [IMAGE] [IMAGE]      Dear john lavorato :  As a valued customer o= f chapters.ca, we feel it's important to let you know about a significant c= hange we will be implementing next week. As we prepare to merge Indigo and = Chapters, we are combining the operations of both sites into chapters.indig= o.ca. This new site will blend the best of chapters.ca and indigo.ca to cre= ate the most efficient, engaging and entertaining online retail site for bo= oks, music, movies, gifts, garden pr",,,,
FN,1,0,4.1660560819693925e-05,FW: Credit worthiness - Alberta,"FYI.  Please let me know if this should be forwarded to someone in ENA Canada.  Thanks.    -----Original Message----- From: 	Ibrahim, Amr   Sent:	Friday, November 02, 2001 4:47 PM To:	Steffes, James D.; Kingerski, Harry; Nicolay, Christi L. Cc:	Tiberi, Fino; Canovas, Guillermo; Levy, Alberto; Hemstock, Robert Subject:	Credit worthiness - Alberta    Please find below the creditworthiness criteria for Alberta Pool.  I appreciate the help of Fino and Guillermo.     The credit worthiness in Alberta ",,,,
FN,1,0,5.13469239362005e-05,Florida Recount Update,"From: Don Evans, Chairman, Bush-Cheney Campaign  This is an urgent message to supporters of Governor George W. Bush and  Secretary Dick Cheney regarding the situation in Florida.  It is now clear we must raise money to fund the recount effort in Florida.   Governor Bush won the vote on Election Day, a victory confirmed by a  recount.  Now, the other side is seeking yet a third count by hand.  There is  a reason why ballots are counted by computer and not by hand.  The expense of the recount effo",,,,
FN,1,0,0.0898998396057281,PAYMENT OVERDUE Consolidate your bills!           FAMR,ERASE Your Debt! 	Ask for your free credit evaluation today!   _____     	  	 REGARDLESS of your credit history YOU CAN:  Totally eliminate monthly fees and penalties!  Stop creditors from harassment!  Slash your interest rates down to as low as zero%   	 Are you paying too much for:	 CREDIT CARD BILLS?	  	 MEDICAL BILLS?	  	 COLLECTION ACCOUNTS?	  	 Click here for a free loan consolidation evaluation! <http://www.i-european.org/debt50.html>    ////////////////_________________||_++++++++++++++|,,,,
TN,0,0,2.3461719922968788e-05,Commercial Re-start Sub-Committee Mtgs. (Tues & Thurs),"The new meeting Louise Kitchen refers to in her email below will commence this Thursday, Feb. 7 @ 10:30 a.m.(CST) for 15 minutes in Conf RM 06716.  This starts a new weekly meeting for 15 minutes every Thursday @ 10:30 a.m.(CST).  The dial-in number for this new meeting is listed below, along w/the dial-in number for Tuesday's weekly meeting.  Please call me if you have any questions.  Commercial Re-Start Sub-Committee Mtgs. Thursday's 10:30 a.m. - 15 minute meeting Dial-in#			888.380.9636 Host ",,,,
TN,0,0,1.4849435267911987e-05,Player Registered Successfully,"---------------------- Forwarded by Scott Neal/HOU/ECT on 07/31/2000 08:48 AM  ---------------------------   <rcooper@iteam.com> on 07/30/2000 09:14:07 PM To: <sneal@enron.com> cc:   Subject: Player Registered Successfully   Dear Colton,  Congratulations!  You have successfully registered for the following league: Tackle Football 6-8. You will receive another email notification once team assignments have been made. Be sure to visit iTeam's website NOW to discover many of the fun things players w",,,,
TN,0,0,2.712096298829991e-05,Re: talking points on California situation,"----- Forwarded by Jeff Dasovich/NA/Enron on 11/21/2000 04:42 PM -----  	Steven J Kean 	11/18/2000 07:20 AM 		 		 To: Susan J Mara/NA/Enron@Enron 		 cc: Bruno Gaillard/EU/Enron@Enron, Christopher J Day/Govt.  Affairs/LON/ECT@ECT, Jeff Dasovich/NA/Enron@Enron, Mark  Schroeder/LON/ECT@ECT, Paul Dawson/Govt. Affairs/LON/ECT@ECT, Richard  Shapiro/NA/Enron@Enron 		 Subject: Re: talking points on California situation  Another key point:  to avoid the mistakes of California, policy makers must  make it",,,,
TN,0,0,4.892537196040497e-06,Enron Advisory Council presentations,---------------------- Forwarded by Vanessa Groscrand/Corp/Enron on  09/11/2000 02:55 PM --------------------------- From: Russell Mitchell on 09/11/2000 11:31 AM To: Vanessa Groscrand/Corp/Enron@ENRON cc:   Subject: Slides     - Enron on Calif. crisis 9-7-00.doc,,,,
TN,0,0,1.386683853534684e-05,Dow Jones Wed-Based Services Agreement,"FYI ----- Forwarded by Jason Peters/Corp/Enron on 05/17/2000 03:36 PM -----  	Dave Samuels@ECT 	05/17/2000 03:16 PM 		  		 To: Jason Peters/Corp/Enron@Enron 		 cc:  		 Subject: Dow Jones Wed-Based Services Agreement  here is the Dow Jones agreement.  Let's discuss when you have a chance.  thanks Dave  ---------------------- Forwarded by Dave Samuels/HOU/ECT on 05/17/2000 03:07  PM ---------------------------   ""Beveridge, Francesca"" <Francesca.Beveridge@dowjones.com> on 05/17/2000  02:58:50 PM T",,,,
TN,0,0,1.056264318369748e-05,FW: ECI and Employment contract payments,"please print and file in diomedes christodolou's file. thanks. mhc -----Original Message----- From: Walls Jr., Rob  Sent: Thursday, November 01, 2001 1:30 PM To: Cash, Michelle Subject: FW: ECI and Employment contract payments   Michelle -   Your thoughts?     -----Original Message----- From: Diomedes Christodoulou [mailto:diomedes@cumulouscapital.com] Sent: Thursday, November 01, 2001 12:59 PM To: Walls Jr., Rob Subject: ECI and Employment contract payments   Hi Rob,   I hope all is well with y",,,,
TN,0,0,1.845371945928562e-05,RE: Credit Reserves,"The Inland Production deal is a Crude deal.  Please contact the Crude Oil desk.  Sheetal Patel (the originator) is looking into the New Power deal.  EM   -----Original Message----- From: 	Guerra, Ricardo   Sent:	Monday, October 29, 2001 10:23 AM To:	McLaughlin Jr., Errol Subject:	Credit Reserves Importance:	High   	Errol - I am taking over Trey Hardy's responsibilities in booking the credit reserves. I am inquiring about the following transactions that apparently were not booked in September:  1",,,,
TN,0,0,5.695934896532961e-05,RE: Procedures Manauls for Measurement,"I don't have them, but I think Don Hawkins said he did have them.  -----Original Message-----  From: Barnes, Caroline  Sent: Wed 3/6/2002 4:59 PM  To: Hayslett, Rod  Cc: Corman, Shelley  Subject: Procedures Manauls for Measurement    Rod, Shelley mentioned that you indicated there were written procedures that we needed to check to see if being followed in regards to Measurement.  A lot of new procedures came out of the Continuous Improvement effort and I have a copy of some.  Is this what you ar",,,,
TN,0,0,4.955445250303979e-05,Re: EOL Products,"Thanks.  This is helpful.  I like all the products you've mentioned below,  except for the MTBE one.  Is there a real market need for this?  Please  proceed and get the others on EOL asap.  Also please pass the trade idea you  have to Fred Lagrasta's group.       Jim Goughary 10/23/2000 02:51 PM To: Jeffrey A Shankman/HOU/ECT@ECT cc:   Subject: EOL Products  Following are my sugestions for the next three EOL gasoline products;  1. 2nd month NYMEX UNL 2. MTBE front month swap, U S Gulf fixed pric",,,,
TN,0,0,9.346827340764725e-06,FP's email adress,"Todd,  This should be the latest and greatest.  Great talking to you today.  Glad to  hear everything's going great in LA.  Kevin  conway77@earthlink.net",,,,
TN,0,0,5.962914276461647e-06,anyone happy with their mobile phone service?,"Greetings office mates, Sorry to bother you, but I've had it with my Sprint PCS ""nationwide"" service  and thought I would ask you all if any of you have a national or  international mobile phone service that you are happy with that you would  recommend. Thanks, Catherine  Catherine McKalip-Thompson Manager, Environmental Responsibility Enron Corp. 101 California Street, Suite 1950 San Francisco, CA 94111 Tel: 415.782.7842 Fax: 415.782.7854",,,,
TN,0,0,1.5059575145854278e-05,"Re: Fwd: [Fwd: FW: ""Drink Plenty of Water""]","Hey Joe!  Fat Chance about you being kicked off the anniversary committee  cause if you go, I GO!    Not very many people showed up for the meeting.  Grace, Pastor, Kevin,  Carolyn, Mother Jackson and I were there. Not a whole lot of decisions were  made;  mostly we just gave Grace an update on what we discussed last  Wednesday.    ""DON'T QUOTE ME"" Mass mailing to all churches is our area as well as some selected churches  outside our area  such as Windsor Village, Mount Vernon, St. Agnes, Abund",,,,
TN,0,0,3.60913278177814e-05,Game tonight @ 7:00,Our game tonight is at 7:00.  Please try to make it by 6:30.  As of now we have eight people.  Tim - can you see if Micah can play again? ,,,,
TN,0,0,4.995333994680808e-06,Re: Motown,The attached may actually be a little more descriptive than the presentation  that John sent out earlier today.  RH ,,,,
TN,0,0,1.7791395100724937e-05,Start Date: 10/26/01; HourAhead hour: 16;  <CODESITE>,  Start Date: 10/26/01; HourAhead hour: 16;  No ancillary schedules awarded.  No variances detected.       LOG MESSAGES:  PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2001102616.txt  Error retrieving HourAhead price data - process continuing...,,,,
TN,0,0,5.2620374064844415e-05,RE: Mark's number is 713-345-7896,"Greg,   Welcome to Enron!       We will immediately start the ""development"" program to instill the Enron viewpoint....We are the best and brightest employees and we are better and smarter than any company in the world.  We are the elite.   Just kidding.  I look forward to seeing you in the elevator banks.   Mark  -----Original Message----- From: McConnell, Sarah [mailto:Sarah.McConnell@COMPAQ.com] Sent: Wednesday, October 10, 2001 8:17 AM To: Phillips, Gregory L (Legal) Cc: McConnell, Mark Subje",,,,
TN,0,0,5.65164228765364e-06,Update on what I'm working on.,"Per Barbara's request, here's a summary of much of what I'm working on:  Co Op City asset management arrangement:  In this deal, Enron would build a  small power generation facility for a housing co op in the Bronx, Co Op  City.  We would arrange for O & M services, supply the fuel (primarily gas),  market their excess power, and, for the first 4 years, take 1/2 the offtake.   We are currently working to structure the transaction to keep if off the  balance sheet and maximize the mark.  We are w",,,,
TN,0,0,3.8923976634936896e-05,Re: MSCF Speaker Series,"FYI   Vince  ---------------------- Forwarded by Vince J Kaminski/HOU/ECT on 08/11/2000  04:04 PM ---------------------------   ""Pierre-Philippe Ste-Marie"" <stemarie@icubed.com> on 08/11/2000 03:39:39 PM To: <Vince.J.Kaminski@enron.com> cc: <rlbryant@andrew.cmu.edu>  Subject: Re: MSCF Speaker Series   Thx,  We are very anxious to hear her answer   Pierre-Philippe Ste-Marie -------------------------------------- pstemarie.homestead.com ----- Original Message ----- From: <Vince.J.Kaminski@enron.co",,,,
TN,0,0,2.134485809811687e-05,Energy Issues,"Please see the following articles:  Oakland Trib Wed 3/7: ""Breakthrough made in rescue of PG&E""  Bakersfield Californian, Wed 3/7: ""El Paso Energy closes six valley power  plants""  Contra Costa Times, Wed 3/7: ""Still undecided: Who'll pay DWR for electricity""  SF Chron, Wed 3/7: ""State Taxpayers In Dark on Details Of Energy Deal""  Sac Bee, Wed 3/7: ""Lawmakers pitch fixes for region's energy woes""  Orange Co. Register, Wed 3/7: ""Power plan called wrong""  LA Times - Wed 3/7: ""Bill to Cut Some Powe",,,,
TN,0,0,3.991633816330357e-05,ISO New England (EL00-62),"In compliance with the Commission's August 28 order relating to ICAP, ISO-NE filed market rule changes which it states are necessary for implementation of the new Installed Capability product.  Specifically, ISE-NE proposes changes to Market Rules 4, 11 and 20.  It has requested an effective date of Oct. 1.   If you need further information, please let me know.  Susan Lindberg 713.853.0596",,,,
TN,0,0,0.0002039343677573,Williams Energy News Live -- today's video newscast,"  =09 =09    Dear Don,  Congress is out of town, but we've still got plenty = of energy news from Washington.  The Federal Energy Regulatory Commission m= eets on Tuesday.  One of the issues on the FERC's agenda is a complaint fil= ed against the California Independent System Operator.  Some companies alle= ge the ISO is giving the California Department of Water Resources preferent= ial market treatment in its new role as California's main power purchaser. =  We'll bring you the latest from the ",,,,
TN,0,0,4.55821579142575e-05,"FW: $.01 surcharge as ""tax""","a legal memo follows   -----Original Message----- From: 	Williams, Robert C.   Sent:	Thursday, August 02, 2001 9:16 AM To:	Mellencamp, Lisa; 'jklauber@llgm.com' Subject:	FW: $.01 surcharge as ""tax""     -----Original Message----- From: 	Williams, Robert C.   Sent:	Friday, July 27, 2001 5:47 PM To:	Sharp, Vicki Subject:	$.01 surcharge as ""tax""  A typical clause reads as follows:  "" 'Taxes' means any and all new or existing governmental or quasi-governmental taxes, assessments, levies, duties, fees",,,,
TN,0,0,2.4117421370793136e-05,"Counterparty Legal Names, Division, DBA's, Agency's","As a follow-up to a recent discussion with Tana Jones concerning counterparty  divisions, a meeting is being setup for Monday, April 30, from 1:00 PM thru  3:00 PM, to discuss counterparty naming conventions for Divisions, DBA's,   Agencies and the requirements of downstream systems.  A few examples of  encountered naming variations are as follows:  1) Koch Industries versus Koch Industries, a division of Koch Corporation  2)  Doing Business As, Koch Industries versus Koch Industries Inc.   3) H",,,,
TN,0,0,5.589827947442478e-05,Re: Next Draft of Letter to Dunn,I think this is an excellent letter.  I agree with Sue's comments and have  included her changes on Page 3.  All changes have been marked in this version. ,,,,
TN,0,0,9.00424894528976e-06,FW:  Clauses to add to the IT Contract,"Mike,   Jorge sent these changes to me, but I thought you might want to take the lead on these possible changes since it is a NNG IT contract.  If you don't mind, just keep me posted on what you finally decide.   Many thanks, Kim.   -----Original Message----- From: 	jrojas@gas.pemex.com [mailto:jrojas@gas.pemex.com]  Sent:	Tuesday, September 18, 2001 9:47 AM To:	Watson, Kimberly Subject:	 Clauses to add to the IT Contract Importance:	High    ",,,,
TN,0,0,1.2934182897430708e-05,"Cc: robert.superty@enron.com, randall.gay@enron.com","Bob,   Patti Sullivan held together the scheduling group for two months while Randy  Gay was on a personal leave.  She displayed a tremendous amount of commitment  to the west desk during that time.  She frequently came to work before 4 AM  to prepare operations reports.  Patti worked 7 days a week during this time.   If long hours were not enough, there was a pipeline explosion during this  time which put extra volatility into the market and extra pressure on Patti.   She didn't crack and provi",,,,
TN,0,0,4.418120904031677e-06,ESAI Gas/Power Alert on Impact of Gas Prices on Generation,"Attached is an essay of the impact of gas prices on generation investment. If you have any questions or comments, feel free to contact me.  Ed ____________________  Edward N. Krapels, PhD Managing Director ESAI Power and Gas Services tel 781 245 2036 cell 617 899 4948 ekrapels@esaibos.com www.esai.com     - ESAI Gas Alert 101800.pdf",,,,
TN,0,0,6.351570269842588e-06,Request Submitted: Access Request sharon.crawford@enron.com,Thank you for your request. You will be notified by email when your request  has been processed. You can check the progress of your request by clicking  http://itcapps.corp.enron.com/srrs/auth/emailLink.asp?ID=000000000024618&Page= MyReq.   ,,,,
TN,0,0,0.0001086681062546,Opinion Elite Survey,"Encouraging preliminary results.  Mark ----- Forwarded by Mark Palmer/Corp/Enron on 04/09/2001 01:15 PM -----  	""Nicole Fink"" <nicole@pos.org> 	04/09/2001 12:10 PM 		  		 To: mpalmer@enron.com, janel.Guerrero@enron.com, rschriefer@aol.com,  aameece@quinngillespie.com, bandrews@quinngillespie.com,  dlugar@quinngillespie.com 		 cc:  		 Subject: Opinion Elite Survey   A memo outlining our very early, prelmininary findings is attached.      The following section of this message contains a file attac",,,,
TN,0,0,1.6756649542392447e-05,Re: status deal 514157,Mike just talked to the broker and told me it is Merrill - deal has been  changed.     Evelyn Metoyer@ENRON 02/06/2001 12:06 PM To: Kate Symes/PDX/ECT@ECT cc:    Subject: status deal 514157    Deal 514157 what is the status.  Is Mike going to change cp name to Merrill  Lynch or keep it as Pacificorp?  Evelyn        Kate Symes @ ECT                02/05/2001 04:34 PM  To: Evelyn Metoyer/Corp/Enron@ENRON cc:    Subject: Re: 2-5-01 checkout    513386 - changed to APB.  514157 - Mike is checking wit,,,,
TN,0,0,1.1043519672103304e-05,"FW: ENA Upstream Company, LLC Attorney Forms","Hi..looks like you rec'd these before, but I'm re sending anyway...   -----Original Message----- From: 	Flynn, Shawna   Sent:	Friday, June 15, 2001 3:36 PM To:	Grass, John; Thorne, Judy; Nemec, Gerald; Hodge, Jeffrey T.; Van Hooser, Steve Cc:	Zivley, Jill T.; Bryan, Gary; Martinez, Jennifer; Ferries, Nelson; Roberts, Linda Subject:	ENA Upstream Company, LLC Attorney Forms  Attached are the following forms for ENA Upstream Company, LLC to use for wellhead purchases. They can be found in my direct",,,,
TN,0,0,2.152683183917992e-06,Australian counterparties - Guaranty in connection with ISDA Master,"I am negotiating an ISDA on behalf of ENA with an Australian corporate  insisting upon a legal opinion (enforceability) with respect to the Enron  Corp. guaranty.  Is this a customary request by Australian corporates that  you would normally grant?  If so, who has issued the opinion?  I look forward  to your reply.  Regards.  Sara",,,,
TN,0,0,3.063554283829123e-05,Re: bad day?,"Thanks for your concern - that's so sweet of you. I think it's a combination  of too many hours staring at a computer and too few hours sleeping - mixed in  with a good dose of mid-winter blues. I'm sure a day on the slopes will do me  good.  Thanks, Kate",,,,
TN,0,0,3.053076866470698e-05,Re: furniture,"Martin Cuilla 2218 Bellefontaine #B Houston, TX 77030    346-242  Table 346-244  Base 346-502  Air Chair (4) 346-501  Side Chair (2)  346-435  Sleigh Bed 5-0  346-527  Metal Canopy 5-0 346-457  Poster Bed 5-0  346-144  Armoire 346-237  Right Stone Top 346-236  Right Bachelor's Chest Base 346-235  Right Bachelor'e Chest 346-042  Dressing Chest 346-044  Dressing Chest Stone Top 346-043  Dressing Chest Base  346-709  Vanity 346-309  Vanity Mirror 346-509  Vanity Bench  Thanks,  Martin Cuilla      """,,,,
TN,0,0,5.613382431172563e-05,Thank You,"All,  Below is a resume of Manuel.  I met with him and has a good background and is  a superior performer.  He is willing to locate from Manilla and would go to  Sydney and Tokyo.  Interesting origination oppt.  Mike   List ---------------------- Forwarded by Mike McConnell/HOU/ECT on 05/23/2001  12:36 PM ---------------------------   Manuel Gallego@ENRON_DEVELOPMENT 05/23/2001 08:21 AM To: Mike McConnell/HOU/ECT@ECT cc: Christopher B Hunt/Enron@EnronXGate  Subject: Thank You  Dear Mike,  Thank ",,,,
TN,0,0,2.203368728126188e-05,Re: Hi,"Oh I'm glad you sent me an e-mail because there is no rehearsal  tonight!!!!!    Tasha said she saw Taylor in the children's church, and I looked for you in  the audience, but did not see you.  After church let out, I was gone, I was  home by 1:15 p.m.  That never happens!  I looked for you guys and I said, oh  well, I'll catch them later.    By the way, I'm having Jordan's B-Day party on Monday evening, January 22,  2000 at the Chuckie Cheese on the Southwest Freeway,  Yes I'm having it on a  M",,,,
TN,0,0,0.0057169041508157,Enron Mentions,"SJM to mobilise retired army officers Business Standard, 06/08/01  States cannot afford DPC power Business Standard, 06/08/01  Dabhol lenders to study pullout cost Business Standard, 06/08/01  Enron Introduces Price Hedging for Memory Chips Dow Jones Business News, 06/07/01  Calif Eyes Ending Access To Alternative Power Suppliers Dow Jones Energy Service, 06/07/01  Enron's Lenders Consider Closure of Indian Project (Update6) Bloomberg, 06/07/01  California Spending Less on Power, May Renegotiate",,,,
TN,0,0,4.7337344811656906e-05,Re: Meter #: 1266 ; August 2000 / Allocation Exception,"Lauri  There have been some fluctuations @ Dupont meter # 1266 - I believe Conoco  transport is only business there - see below  Is the transport set up to take these small swings?  Lee          	 	 	From:  Robert E Lloyd                           08/21/2000 02:34 PM 	  To: Lee L Papayoti/HOU/ECT@ECT cc: Gary A Hanks/HOU/ECT@ECT, Daren J Farmer/HOU/ECT@ECT, Pat  Clynes/Corp/Enron@ENRON, Sherlyn Schumack/HOU/ECT@ECT, Jackie  Young/HOU/ECT@ECT  Subject: Re: Meter #: 1266 ; August 2000 / Allocation",,,,
TN,0,0,2.358859707516512e-05,Media General,"Tana,  We are needing a quick Legal blessing for Media General today.  Tom should be  emailing us today but I wanted you to know before this.  Media General, Inc. 333 East Grace Street Richmond, VA CPID  79935  Let me know if you need more details.  Thanks! Camille",,,,
TN,0,0,4.2410418994680425e-05,RE: Ft. Pierce HD King Contact,"yes, thanks   -----Original Message----- From: 	Weldon, V. Charles   Sent:	Thursday, May 24, 2001 8:34 AM To:	Breese, Mark; Leach, Doug Cc:	Fairley, David Subject:	RE: Ft. Pierce HD King Contact  Just want to remind everyone that the exact quantity is 202,000 gallons, isn't that right David?   -----Original Message----- From: 	Breese, Mark   Sent:	Thursday, May 24, 2001 8:17 AM To:	Leach, Doug Cc:	Weldon, V. Charles Subject:	RE: Ft. Pierce HD King Contact   I spoke with David regarding this emai",,,,
TN,0,0,1.8545277961272585e-06,LB?,maybe this can be our stud LB  http://longhornlink.rivals.com/default.asp?sid=798&p=3&sp=1&lid=1&pl=-13500,,,,
TN,0,0,1.5926413148321347e-05,Re: Meetings with Petronas on February 8th,"Has eric gonzales been invited.  I would like him to be     Shirley Crenshaw 01/11/2001 09:18 AM To: Rick Buy/HOU/ECT@ECT, David Port/Market Risk/Corp/Enron@ENRON, John L  Nowlan/HOU/ECT@ECT, Jeffrey A Shankman/HOU/ECT@ECT cc: Jennifer Burns/HOU/ECT@ECT, Vince J Kaminski/HOU/ECT@ECT, Karen K  Heathman/HOU/ECT@ECT, Rita Hennessy/NA/Enron@Enron  Subject: Meetings with Petronas on February 8th  Good morning all:  The Petronas meetings and presentations will be in EB3321 on the 8th.  Thanks!  Shirle",,,,
TN,0,0,1.4755816061990236e-05,Re: Lunch For Bill Bradford,"Good idea!     Carol St Clair 01/11/2000 10:59 AM To: Mark Taylor/HOU/ECT@ECT cc:   Subject: Lunch For Bill Bradford  Mark: Would you be okay if our group organized a lunch for Bill and the credit  group to celebrate his promotion?  It could alos serve the purpose perhaps of  catching up with them on the latest issues.  Let me know what you think.  In  lieu of going out, I was thinking that Suzanne could arrange to have it  catered by someone that serves good food.  Carol  ",,,,
TN,0,0,2.504299753008008e-05,RE: long form confirm/MDEA,"I think there's lots which will need to be fixed.  I can't fix it now, though.  Here's where I am on the ILA.  I think it should be distributed internally  and to the Cities ASAP,  with an explanation that we are still pondering it.  Kay    PS.  I didn't redline because there were formatting challenges I couldn't  figure out.  Kay   From: Reagan Rorschach/ENRON@enronXgate on 04/27/2001 04:22 PM To: Kay Mann/Corp/Enron@Enron cc:    Subject: RE: long form confirm/MDEA  Kay,  I think they will have",,,,
TN,0,0,0.1953351096215696,Training Rides Feb 26-27,---------------------- Forwarded by Claire Broido/HOU/ECT on 02/25/2000 01:09  PM ---------------------------   Amelia Alder@ENRON 02/23/2000 04:33 PM To: Amelia Alder/OTS/Enron@ENRON cc:  (bcc: Claire Broido/HOU/ECT) Subject: Training Rides Feb 26-27  We deliver!  Here's your choices for the weekend.  This weeks training ride will leave from Royal Middle School at 8:30 on  Saturday.  We will try for about 30 - 35 miles.  Thanks to Charla Reese for  writing up the Feb. 19th ride summary. Kelly  ,,,,
TN,0,0,4.138765853750449e-06,We Are Short at the MidC for 10/11 ALL HOURS,"We are in a lending agreement with PGE for 19 MW on light load, and 75 MW on the heavy load. You will see us short this amount in the RT position manager for 10/11  Please Buy to fill this short at the MidC, for the STNW book.  Deal # 812532.1 is our sale to PGE on LLH,  Deal # 812531.1 is our sale to PGE on HLH.   Please see Sean, Diana, or Myself with any questions.  Cara",,,,
TN,0,0,4.7896694079417466e-05,New Profile,"Tom,  Attached is the new profile matrix with all the new products added in  purple.   There are 30 new ones if I counted correctly.   Please start using  this profile today.  Let me know if you have any questions.  Thanks, Stephanie  ",,,,
TN,0,0,2.3294747401622625e-06,Draft questions on regulatory aspects of bandwidth trading,"----- Forwarded by Lara Leibman/Enron Communications on 11/06/00 04:41 PM  -----  	Wayne Gardner 	11/03/00 04:49 PM 		  		 To: Donald Lassere/Enron Communications@Enron Communications 		 cc: Lara Leibman/Enron Communications@Enron Communications, James  Ginty/Enron Communications@Enron Communications, Beth Wapner/Enron  Communications@Enron Communications 		 Subject: Draft questions on regulatory aspects of bandwidth trading  Donald, as promised, here are the questions that Jim, Beth and I put t",,,,
TN,0,0,8.91015753914688e-06,Luftansa," A couple of thoughts  -  Per travelocity Lufthansa does fly between Houston-Frankfurt-Alma Ata & then Moscow-Frankfurt-IAH.  We'd only have to take Transaero one way from Alma ata to Moscow.  - If we fly through Moscow on way to Kaz, keep in mind that the airport we fly into Moscow will be a totally different airport than the airport we fly from Moscow to Kaz (the regional airport).  I have heard that the regional airport is not a very safe or American friendly place.  - I want to me flexible o",,,,
